file,datetime,anomaly_score,species
fl_gaia_zoo_congo_15aug25_data\135\er_file_2025_08_10_11_42_35.750000.wav,2025-08-10 11:42:35,-0.062344905598246625,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\136\er_file_2025_08_10_11_49_13.750000.wav,2025-08-10 11:49:13,0.0663189184694592,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\136\er_file_2025_08_10_11_49_13.750000.wav,2025-08-10 11:49:13,0.0663189184694592,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\136\er_file_2025_08_10_11_49_20.750000.wav,2025-08-10 11:49:20,-0.003633124266515797,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\136\er_file_2025_08_10_11_49_20.750000.wav,2025-08-10 11:49:20,-0.003633124266515797,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\14\er_file_2025_08_08_15_11_43.750000.wav,2025-08-08 15:11:43,-0.03725469759272082,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\14\er_file_2025_08_08_15_11_43.750000.wav,2025-08-08 15:11:43,-0.03725469759272082,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\140\er_file_2025_08_10_13_05_18.250000.wav,2025-08-10 13:05:18,-0.054082929531775625,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\140\er_file_2025_08_10_13_05_18.250000.wav,2025-08-10 13:05:18,-0.054082929531775625,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\142\er_file_2025_08_10_13_30_23.750000.wav,2025-08-10 13:30:23,-0.04974904162764748,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\142\er_file_2025_08_10_13_30_23.750000.wav,2025-08-10 13:30:23,-0.04974904162764748,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_45_17.wav,2025-08-10 13:45:17,-0.09280773256228653,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_45_17.wav,2025-08-10 13:45:17,-0.09280773256228653,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_45_23.750000.wav,2025-08-10 13:45:23,-0.052231080551370324,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_45_23.750000.wav,2025-08-10 13:45:23,-0.052231080551370324,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_17.250000.wav,2025-08-10 13:46:17,-0.07546635799445273,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_17.250000.wav,2025-08-10 13:46:17,-0.07546635799445273,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_48.750000.wav,2025-08-10 13:46:48,0.02033915821449367,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_48.750000.wav,2025-08-10 13:46:48,0.02033915821449367,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_51.750000.wav,2025-08-10 13:46:51,0.020309780402113453,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_46_51.750000.wav,2025-08-10 13:46:51,0.020309780402113453,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_48_51.500000.wav,2025-08-10 13:48:51,-0.07520031773392949,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_48_51.500000.wav,2025-08-10 13:48:51,-0.07520031773392949,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_49_03.wav,2025-08-10 13:49:03,0.062013334606904114,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_49_03.wav,2025-08-10 13:49:03,0.062013334606904114,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_50_43.750000.wav,2025-08-10 13:50:43,-0.10048232202571628,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\143\er_file_2025_08_10_13_50_43.750000.wav,2025-08-10 13:50:43,-0.10048232202571628,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\145\er_file_2025_08_10_14_26_31.wav,2025-08-10 14:26:31,-0.06409399282800377,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\145\er_file_2025_08_10_14_26_31.wav,2025-08-10 14:26:31,-0.06409399282800377,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\145\er_file_2025_08_10_14_26_45.250000.wav,2025-08-10 14:26:45,-0.03798072882964598,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\145\er_file_2025_08_10_14_26_45.250000.wav,2025-08-10 14:26:45,-0.03798072882964598,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_31_48.500000.wav,2025-08-10 14:31:48,0.051405231742194635,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_31_48.500000.wav,2025-08-10 14:31:48,0.051405231742194635,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_17.500000.wav,2025-08-10 14:33:17,-0.08594171872706824,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_17.500000.wav,2025-08-10 14:33:17,-0.08594171872706824,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_47.250000.wav,2025-08-10 14:33:47,-0.06616309651553942,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_47.250000.wav,2025-08-10 14:33:47,-0.06616309651553942,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_50.250000.wav,2025-08-10 14:33:50,-0.038030113328232584,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\146\er_file_2025_08_10_14_33_50.250000.wav,2025-08-10 14:33:50,-0.038030113328232584,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\148\er_file_2025_08_10_15_02_28.250000.wav,2025-08-10 15:02:28,-0.08449326967716864,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\148\er_file_2025_08_10_15_02_28.250000.wav,2025-08-10 15:02:28,-0.08449326967716864,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_11_30.wav,2025-08-10 15:11:30,0.06758229523085041,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_11_30.wav,2025-08-10 15:11:30,0.06758229523085041,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_19.750000.wav,2025-08-10 15:13:19,-0.05315275524319918,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_19.750000.wav,2025-08-10 15:13:19,-0.05315275524319918,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_23.500000.wav,2025-08-10 15:13:23,-0.07251534218813133,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_23.500000.wav,2025-08-10 15:13:23,-0.07251534218813133,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_36.250000.wav,2025-08-10 15:13:36,-0.08488016343108373,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_36.250000.wav,2025-08-10 15:13:36,-0.08488016343108373,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_59.250000.wav,2025-08-10 15:13:59,-0.06875553970301646,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_13_59.250000.wav,2025-08-10 15:13:59,-0.06875553970301646,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_14_30.250000.wav,2025-08-10 15:14:30,-0.042986036993800936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_14_30.250000.wav,2025-08-10 15:14:30,-0.042986036993800936,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_15_15.750000.wav,2025-08-10 15:15:15,-0.09198420518097145,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_15_15.750000.wav,2025-08-10 15:15:15,-0.09198420518097145,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_16_09.250000.wav,2025-08-10 15:16:09,-0.047476979167714706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_16_09.250000.wav,2025-08-10 15:16:09,-0.047476979167714706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_16_12.wav,2025-08-10 15:16:12,-0.061248620571235535,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\149\er_file_2025_08_10_15_16_12.wav,2025-08-10 15:16:12,-0.061248620571235535,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\15\er_file_2025_08_08_15_34_09.750000.wav,2025-08-08 15:34:09,-0.08477208534073094,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\15\er_file_2025_08_08_15_34_09.750000.wav,2025-08-08 15:34:09,-0.08477208534073094,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\15\er_file_2025_08_08_15_34_20.250000.wav,2025-08-08 15:34:20,-0.0799345747477514,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\15\er_file_2025_08_08_15_34_20.250000.wav,2025-08-08 15:34:20,-0.0799345747477514,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\150\er_file_2025_08_10_15_27_06.wav,2025-08-10 15:27:06,-0.08418300486413727,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\150\er_file_2025_08_10_15_27_06.wav,2025-08-10 15:27:06,-0.08418300486413727,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\150\er_file_2025_08_10_15_32_59.wav,2025-08-10 15:32:59,-0.055764619297862306,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\150\er_file_2025_08_10_15_32_59.wav,2025-08-10 15:32:59,-0.055764619297862306,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_42_14.wav,2025-08-10 15:42:14,-0.10328346474479805,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_42_14.wav,2025-08-10 15:42:14,-0.10328346474479805,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_42_40.250000.wav,2025-08-10 15:42:40,-0.040613850335236235,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_42_40.250000.wav,2025-08-10 15:42:40,-0.040613850335236235,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_31.250000.wav,2025-08-10 15:46:31,-0.04542611457168849,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_31.250000.wav,2025-08-10 15:46:31,-0.04542611457168849,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_34.500000.wav,2025-08-10 15:46:34,-0.05373277944314553,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_34.500000.wav,2025-08-10 15:46:34,-0.05373277944314553,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_38.750000.wav,2025-08-10 15:46:38,-0.07330902110038545,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_46_38.750000.wav,2025-08-10 15:46:38,-0.07330902110038545,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_08.750000.wav,2025-08-10 15:47:08,-0.06418401802478574,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_08.750000.wav,2025-08-10 15:47:08,-0.06418401802478574,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_11.750000.wav,2025-08-10 15:47:11,-0.05848697280044973,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_11.750000.wav,2025-08-10 15:47:11,-0.05848697280044973,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_15.250000.wav,2025-08-10 15:47:15,-0.09534678851585027,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_15.250000.wav,2025-08-10 15:47:15,-0.09534678851585027,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_26.wav,2025-08-10 15:47:26,-0.02483544198904275,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_26.wav,2025-08-10 15:47:26,-0.02483544198904275,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_39.750000.wav,2025-08-10 15:47:39,-0.017287401014120574,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_39.750000.wav,2025-08-10 15:47:39,-0.017287401014120574,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_42.750000.wav,2025-08-10 15:47:42,-0.024291751039462406,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_42.750000.wav,2025-08-10 15:47:42,-0.024291751039462406,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_48.wav,2025-08-10 15:47:48,-0.03246605928376378,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_47_48.wav,2025-08-10 15:47:48,-0.03246605928376378,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_11.wav,2025-08-10 15:48:11,-0.053748406201863,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_11.wav,2025-08-10 15:48:11,-0.053748406201863,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_17.wav,2025-08-10 15:48:17,-0.0699122953975796,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_17.wav,2025-08-10 15:48:17,-0.0699122953975796,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_59.250000.wav,2025-08-10 15:48:59,-0.02953258285887328,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_48_59.250000.wav,2025-08-10 15:48:59,-0.02953258285887328,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_50_12.250000.wav,2025-08-10 15:50:12,0.051752553589124395,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_50_12.250000.wav,2025-08-10 15:50:12,0.051752553589124395,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_50_15.wav,2025-08-10 15:50:15,-0.07327034797634113,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\151\er_file_2025_08_10_15_50_15.wav,2025-08-10 15:50:15,-0.07327034797634113,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_34.500000.wav,2025-08-10 15:50:34,-0.0883256780665706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_34.500000.wav,2025-08-10 15:50:34,-0.0883256780665706,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_37.750000.wav,2025-08-10 15:50:37,-0.06523953142958705,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_37.750000.wav,2025-08-10 15:50:37,-0.06523953142958705,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_44.500000.wav,2025-08-10 15:50:44,-0.06745952879821909,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_44.500000.wav,2025-08-10 15:50:44,-0.06745952879821909,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_48.250000.wav,2025-08-10 15:50:48,-0.10589602368518647,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_50_48.250000.wav,2025-08-10 15:50:48,-0.10589602368518647,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_01.250000.wav,2025-08-10 15:51:01,-0.06244557664599454,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_01.250000.wav,2025-08-10 15:51:01,-0.06244557664599454,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_04.250000.wav,2025-08-10 15:51:04,-0.02823448555717689,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_04.250000.wav,2025-08-10 15:51:04,-0.02823448555717689,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_08.500000.wav,2025-08-10 15:51:08,-0.0896205708813208,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_08.500000.wav,2025-08-10 15:51:08,-0.0896205708813208,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_13.250000.wav,2025-08-10 15:51:13,-0.07399085335525707,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_13.250000.wav,2025-08-10 15:51:13,-0.07399085335525707,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_19.wav,2025-08-10 15:51:19,-0.03931941398149624,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_19.wav,2025-08-10 15:51:19,-0.03931941398149624,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_27.wav,2025-08-10 15:51:27,-0.08607745602901506,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_27.wav,2025-08-10 15:51:27,-0.08607745602901506,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_33.500000.wav,2025-08-10 15:51:33,-0.057192963734864266,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_33.500000.wav,2025-08-10 15:51:33,-0.057192963734864266,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_37.750000.wav,2025-08-10 15:51:37,-0.07791438889550589,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_51_37.750000.wav,2025-08-10 15:51:37,-0.07791438889550589,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_03.wav,2025-08-10 15:52:03,-0.10882207213824868,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_03.wav,2025-08-10 15:52:03,-0.10882207213824868,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_05.750000.wav,2025-08-10 15:52:05,-0.09500963102968685,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_05.750000.wav,2025-08-10 15:52:05,-0.09500963102968685,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_08.500000.wav,2025-08-10 15:52:08,-0.061979344220741084,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_52_08.500000.wav,2025-08-10 15:52:08,-0.061979344220741084,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_11.wav,2025-08-10 15:53:11,-0.07922128771236042,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_11.wav,2025-08-10 15:53:11,-0.07922128771236042,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_23.wav,2025-08-10 15:53:23,-0.0758827976054196,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_23.wav,2025-08-10 15:53:23,-0.0758827976054196,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_43.750000.wav,2025-08-10 15:53:43,-0.09134034428152443,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_43.750000.wav,2025-08-10 15:53:43,-0.09134034428152443,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_53.500000.wav,2025-08-10 15:53:53,-0.07754407492163434,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_53.500000.wav,2025-08-10 15:53:53,-0.07754407492163434,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_57.wav,2025-08-10 15:53:57,-0.09565617684724759,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_53_57.wav,2025-08-10 15:53:57,-0.09565617684724759,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_01.250000.wav,2025-08-10 15:54:01,-0.0999153996055866,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_01.250000.wav,2025-08-10 15:54:01,-0.0999153996055866,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_22.500000.wav,2025-08-10 15:54:22,-0.058577544899013234,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_22.500000.wav,2025-08-10 15:54:22,-0.058577544899013234,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_25.500000.wav,2025-08-10 15:54:25,-0.05558644839164911,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_25.500000.wav,2025-08-10 15:54:25,-0.05558644839164911,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_31.750000.wav,2025-08-10 15:54:31,-0.06986456663275864,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_31.750000.wav,2025-08-10 15:54:31,-0.06986456663275864,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_34.500000.wav,2025-08-10 15:54:34,-0.07541331649151939,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_34.500000.wav,2025-08-10 15:54:34,-0.07541331649151939,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_43.500000.wav,2025-08-10 15:54:43,-0.060455127331491054,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_43.500000.wav,2025-08-10 15:54:43,-0.060455127331491054,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_46.750000.wav,2025-08-10 15:54:46,-0.035302211945933026,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_46.750000.wav,2025-08-10 15:54:46,-0.035302211945933026,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_49.500000.wav,2025-08-10 15:54:49,-0.05533902142451075,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_15_54_49.500000.wav,2025-08-10 15:54:49,-0.05533902142451075,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_16_00_04.500000.wav,2025-08-10 16:00:04,-0.0718095213406823,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_16_00_04.500000.wav,2025-08-10 16:00:04,-0.0718095213406823,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_16_02_32.wav,2025-08-10 16:02:32,0.029155851404633226,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\152\er_file_2025_08_10_16_02_32.wav,2025-08-10 16:02:32,0.029155851404633226,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_09_38.wav,2025-08-10 16:09:38,-0.050971564743939324,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_09_38.wav,2025-08-10 16:09:38,-0.050971564743939324,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_15_03.250000.wav,2025-08-10 16:15:03,-0.031281009506726576,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_15_03.250000.wav,2025-08-10 16:15:03,-0.031281009506726576,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_17_30.wav,2025-08-10 16:17:30,-0.033677665255878286,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\153\er_file_2025_08_10_16_17_30.wav,2025-08-10 16:17:30,-0.033677665255878286,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_18_58.wav,2025-08-10 16:18:58,-0.10003866375655812,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_18_58.wav,2025-08-10 16:18:58,-0.10003866375655812,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_00.750000.wav,2025-08-10 16:19:00,-0.036959940192743956,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_00.750000.wav,2025-08-10 16:19:00,-0.036959940192743956,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_07.500000.wav,2025-08-10 16:19:07,-0.10816692451445359,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_07.500000.wav,2025-08-10 16:19:07,-0.10816692451445359,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_10.500000.wav,2025-08-10 16:19:10,-0.09113589604107608,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_10.500000.wav,2025-08-10 16:19:10,-0.09113589604107608,ploceus melanocephalus
fl_gaia_zoo_congo_15aug25_data\154\er_file_2025_08_10_16_19_31.750000.wav,2025-08-10 16:19:31,-0.09828422601639508,ploceus melanocephalus
